YouTube_ID;Clip_Final_Name;Clip_Publication_Date;Clip_Public_URL;Pexels_ID;Pexels_Author;Pexels_URL;Media_Type;Status
5DBwrYVhvRw;Only Snow. Only Sea;2026-02-15;https://youtu.be/5DBwrYVhvRw;7042449;Yaroslav Shuraev;https://www.pexels.com/video/video-of-a-woman-standing-7042449/;Video;OK
5DBwrYVhvRw;Only Snow. Only Sea;2026-02-15;https://youtu.be/5DBwrYVhvRw;7042450;Yaroslav Shuraev;https://www.pexels.com/video/a-woman-standing-on-a-freezing-shore-7042450/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9374861;cottonbro studio;https://www.pexels.com/video/a-woman-smiling-at-the-camera-9374861/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9374863;cottonbro studio;https://www.pexels.com/video/a-couple-sleeping-on-the-bed-9374863/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9374865;cottonbro studio;https://www.pexels.com/video/affectionate-couple-in-bed-9374865/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9374869;cottonbro studio;https://www.pexels.com/video/an-affectionate-couple-talking-and-kissing-in-bed-9374869/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9374870;cottonbro studio;https://www.pexels.com/video/a-woman-lying-down-on-a-bed-9374870/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376409;cottonbro studio;https://www.pexels.com/video/a-couple-kissing-9376409/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376410;cottonbro studio;https://www.pexels.com/video/man-reading-a-book-at-the-bathroom-9376410/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376412;cottonbro studio;https://www.pexels.com/video/a-woman-in-a-bath-tub-looking-at-camera-9376412/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376414;cottonbro studio;https://www.pexels.com/video/a-person-in-a-bathtub-9376414/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376415;cottonbro studio;https://www.pexels.com/video/a-woman-in-a-bathtub-9376415/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376416;cottonbro studio;https://www.pexels.com/video/a-man-massaging-a-person-s-feet-9376416/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376417;cottonbro studio;https://www.pexels.com/video/person-reading-a-book-to-a-woman-in-the-bathroom-9376417/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376419;cottonbro studio;https://www.pexels.com/video/a-couple-kissing-in-the-bathroom-9376419/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376479;cottonbro studio;https://www.pexels.com/video/a-sweet-couple-kissing-in-the-bathtub-9376479/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9376481;cottonbro studio;https://www.pexels.com/video/a-couple-in-the-bathtub-9376481/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;9694227;cottonbro studio;https://www.pexels.com/video/white-smoke-against-black-background-9694227/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;8158267;Pavel Danilyuk;https://www.pexels.com/video/a-circular-glass-window-8158267/;Video;OK
KwDU9TGJjo0;Only Hearts Remained Unchanged;2026-05-24;https://youtu.be/KwDU9TGJjo0;8158270;Pavel Danilyuk;https://www.pexels.com/video/a-circular-glass-window-8158270/;Video;OK
pmZeHlN_sTY;Bubble;2026-05-17;https://youtu.be/pmZeHlN_sTY;36316409;Rafael Minguet Delgado;https://www.pexels.com/video/vibrant-iridescent-soap-bubble-in-black-background-36316409/;Video;OK
pmZeHlN_sTY;Bubble;2026-05-17;https://youtu.be/pmZeHlN_sTY;36316947;Rafael Minguet Delgado;https://www.pexels.com/video/vibrant-iridescent-soap-bubble-patterns-36316947/;Video;OK
pmZeHlN_sTY;Bubble;2026-05-17;https://youtu.be/pmZeHlN_sTY;36316948;Rafael Minguet Delgado;https://www.pexels.com/video/vibrant-iridescent-soap-bubble-art-36316948/;Video;OK
pmZeHlN_sTY;Bubble;2026-05-17;https://youtu.be/pmZeHlN_sTY;36317165;Rafael Minguet Delgado;https://www.pexels.com/video/vibrant-iridescent-colors-on-soap-bubble-surface-36317165/;Video;OK
pmZeHlN_sTY;Bubble;2026-05-17;https://youtu.be/pmZeHlN_sTY;36317167;Rafael Minguet Delgado;https://www.pexels.com/video/colorful-iridescent-soap-bubble-patterns-36317167/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569432;Antoni Shkraba Studio;https://www.pexels.com/video/woman-sitting-on-sofa-chair-while-looking-at-camera-7569432/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569434;Antoni Shkraba Studio;https://www.pexels.com/video/a-woman-touching-her-body-while-sitting-on-a-chair-7569434/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569437;Antoni Shkraba Studio;https://www.pexels.com/video/a-woman-sitting-on-chair-7569437/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569438;Antoni Shkraba Studio;https://www.pexels.com/video/female-model-sitting-on-an-armchair-7569438/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569439;Antoni Shkraba Studio;https://www.pexels.com/video/woman-sitting-while-doing-hand-gestures-7569439/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569440;Antoni Shkraba Studio;https://www.pexels.com/video/woman-in-half-tapping-her-fingers-7569440/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569441;Antoni Shkraba Studio;https://www.pexels.com/video/female-model-posing-in-an-armchair-7569441/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569442;Antoni Shkraba Studio;https://www.pexels.com/video/woman-sitting-on-sofa-chair-7569442/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569443;Antoni Shkraba Studio;https://www.pexels.com/video/female-model-posing-in-an-armchair-7569443/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569444;Antoni Shkraba Studio;https://www.pexels.com/video/female-model-posing-in-an-armchair-7569444/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569623;Antoni Shkraba Studio;https://www.pexels.com/video/female-model-posing-in-an-armchair-7569623/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569627;Antoni Shkraba Studio;https://www.pexels.com/video/female-model-posing-in-an-armchair-7569627/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569771;Antoni Shkraba Studio;https://www.pexels.com/video/a-woman-sitting-while-swaying-in-the-stage-7569771/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569773;Antoni Shkraba Studio;https://www.pexels.com/video/young-stylish-woman-sitting-on-a-chair-7569773/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569776;Antoni Shkraba Studio;https://www.pexels.com/video/young-stylish-woman-sitting-on-a-chair-7569776/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569777;Antoni Shkraba Studio;https://www.pexels.com/video/person-sitting-on-sofa-chair-in-a-dark-room-7569777/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;7569780;Antoni Shkraba Studio;https://www.pexels.com/video/a-woman-dancing-on-the-stage-7569780/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;9893610;Ron Lach;https://www.pexels.com/video/an-elderly-man-behind-a-curtain-seriously-looking-at-camera-9893610/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;9893611;Ron Lach;https://www.pexels.com/video/a-man-standing-near-the-curtains-9893611/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;9893612;Ron Lach;https://www.pexels.com/video/a-sad-man-standing-behind-a-curtain-sadly-looking-down-9893612/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;9893615;Ron Lach;https://www.pexels.com/video/man-standing-behind-plastic-curtain-9893615/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;35888101;Scott Precious;https://www.pexels.com/video/close-up-of-matchstick-burning-in-dark-setting-35888101/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;35888102;Scott Precious;https://www.pexels.com/video/close-up-of-lit-match-burning-in-dark-35888102/;Video;OK
R21-dIbIKp4;Azure;2026-05-10;https://youtu.be/R21-dIbIKp4;35888103;Scott Precious;https://www.pexels.com/video/close-up-of-igniting-matchstick-in-dark-35888103/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243714;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243714/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243715;cottonbro studio;https://www.pexels.com/video/a-snake-crawling-on-a-wet-mirror-8243715/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243716;cottonbro studio;https://www.pexels.com/video/a-woman-posing-with-a-snake-8243716/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243717;cottonbro studio;https://www.pexels.com/video/a-reflection-of-a-woman-posing-with-a-snake-8243717/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243718;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243718/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243719;cottonbro studio;https://www.pexels.com/video/woman-touching-a-snake-8243719/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243720;cottonbro studio;https://www.pexels.com/video/a-woman-holding-the-snake-8243720/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243721;cottonbro studio;https://www.pexels.com/video/woman-with-a-snake-in-her-arm-8243721/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243722;cottonbro studio;https://www.pexels.com/video/mirror-reflection-of-a-woman-holding-a-snake-8243722/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243723;cottonbro studio;https://www.pexels.com/video/a-woman-with-a-snake-on-her-arm-8243723/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243724;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243724/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243725;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243725/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243726;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243726/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243727;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243727/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243728;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243728/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243729;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-snake-8243729/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243730;cottonbro studio;https://www.pexels.com/video/a-snake-moving-around-the-neck-and-body-of-a-woman-8243730/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243810;cottonbro studio;https://www.pexels.com/video/a-woman-touching-a-wet-tabletop-with-a-crystal-ball-8243810/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243813;cottonbro studio;https://www.pexels.com/video/a-woman-looking-at-the-camera-8243813/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243814;cottonbro studio;https://www.pexels.com/video/a-woman-looking-at-the-camera-8243814/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243990;cottonbro studio;https://www.pexels.com/video/a-woman-posing-while-holding-a-tarot-card-8243990/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243991;cottonbro studio;https://www.pexels.com/video/a-fortune-teller-reading-tarot-cards-8243991/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243992;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-burning-tarot-card-8243992/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243994;cottonbro studio;https://www.pexels.com/video/a-woman-holding-a-quail-egg-8243994/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243996;cottonbro studio;https://www.pexels.com/video/woman-holding-burning-paper-8243996/;Video;OK
Lk0sykJPskE;Next Moon;2026-05-03;https://youtu.be/Lk0sykJPskE;8243997;cottonbro studio;https://www.pexels.com/video/a-woman-in-a-black-dress-looking-at-tarot-cards-8243997/;Video;OK
EHPhQ3swz34;Recall;2026-04-26;https://youtu.be/EHPhQ3swz34;34756980;Colin Jones;https://www.pexels.com/video/dynamic-red-abstract-animation-with-glowing-particles-34756980/;Video;OK
EHPhQ3swz34;Recall;2026-04-26;https://youtu.be/EHPhQ3swz34;35621632;Colin Jones;https://www.pexels.com/video/dynamic-abstract-animation-with-floral-elements-35621632/;Video;OK
vdUkMUeHFfQ;Deep Light;2026-04-19;https://youtu.be/vdUkMUeHFfQ;35428421;Colin Jones;https://www.pexels.com/video/dynamic-abstract-geometric-light-animation-35428421/;Video;OK
vdUkMUeHFfQ;Deep Light;2026-04-19;https://youtu.be/vdUkMUeHFfQ;35431768;Colin Jones;https://www.pexels.com/video/mesmerizing-abstract-space-animation-loop-35431768/;Video;OK
vdUkMUeHFfQ;Deep Light;2026-04-19;https://youtu.be/vdUkMUeHFfQ;35493563;Colin Jones;https://www.pexels.com/video/vibrant-abstract-light-swirl-animation-35493563/;Video;OK
NJKNvhIsBI0;Redemption;2026-04-12;https://youtu.be/NJKNvhIsBI0;35620502;Colin Jones;https://www.pexels.com/video/dynamic-red-twisting-abstract-background-loop-35620502/;Video;OK
yInAucpXQ5Q;Beyond the Horizon;2026-04-05;https://youtu.be/yInAucpXQ5Q;34877826;Colin Jones;https://www.pexels.com/video/mesmerizing-abstract-blue-cloud-animation-34877826/;Video;OK
yInAucpXQ5Q;Beyond the Horizon;2026-04-05;https://youtu.be/yInAucpXQ5Q;35209915;Colin Jones;https://www.pexels.com/video/vibrant-abstract-neon-light-animation-35209915/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;7209464;Ambient_Nature_ Atmosphere;https://www.pexels.com/video/low-angle-shot-of-white-cherry-blossoms-7209464/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639198;cottonbro studio;https://www.pexels.com/video/man-dancing-ballet-near-door-in-room-10639198/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639201;cottonbro studio;https://www.pexels.com/video/rear-view-on-man-walking-and-turning-head-10639201/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639397;cottonbro studio;https://www.pexels.com/video/man-stretching-and-moving-in-ballet-dance-10639397/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639398;cottonbro studio;https://www.pexels.com/video/man-dancing-ballet-by-bars-10639398/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639401;cottonbro studio;https://www.pexels.com/video/man-dancing-ballet-over-bar-10639401/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639403;cottonbro studio;https://www.pexels.com/video/man-stretching-by-bar-10639403/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639406;cottonbro studio;https://www.pexels.com/video/man-dancing-ballet-on-floor-in-room-10639406/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639410;cottonbro studio;https://www.pexels.com/video/man-dancing-ballet-over-bars-10639410/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639957;cottonbro studio;https://www.pexels.com/video/face-of-man-sitting-on-floor-10639957/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639959;cottonbro studio;https://www.pexels.com/video/man-lying-down-and-moving-on-floor-10639959/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639960;cottonbro studio;https://www.pexels.com/video/man-moving-hand-with-window-in-background-10639960/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639964;cottonbro studio;https://www.pexels.com/video/man-dancing-ballet-in-room-with-chandelier-10639964/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639965;cottonbro studio;https://www.pexels.com/video/man-dancing-ballet-in-front-of-door-in-room-10639965/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639966;cottonbro studio;https://www.pexels.com/video/hands-of-man-dancing-10639966/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639967;cottonbro studio;https://www.pexels.com/video/man-getting-up-from-floor-and-dancing-10639967/;Video;OK
6wlsniYSYsY;There will never be another spring like this;2026-03-29;https://youtu.be/6wlsniYSYsY;10639990;cottonbro studio;https://www.pexels.com/video/close-view-on-man-dancing-ballet-10639990/;Video;OK
a4-4fHmWlRs;Blue Infinity;2026-03-22;https://youtu.be/a4-4fHmWlRs;7288866;cottonbro studio;https://www.pexels.com/video/woman-looking-at-camera-7288866/;Video;OK
a4-4fHmWlRs;Blue Infinity;2026-03-22;https://youtu.be/a4-4fHmWlRs;7288869;cottonbro studio;https://www.pexels.com/video/a-woman-projecting-in-front-of-a-camera-7288869/;Video;OK
a4-4fHmWlRs;Blue Infinity;2026-03-22;https://youtu.be/a4-4fHmWlRs;7288870;cottonbro studio;https://www.pexels.com/video/woman-holding-the-white-cloth-7288870/;Video;OK
a4-4fHmWlRs;Blue Infinity;2026-03-22;https://youtu.be/a4-4fHmWlRs;7288875;cottonbro studio;https://www.pexels.com/video/woman-modeling-in-wedding-dress-7288875/;Video;OK
a4-4fHmWlRs;Blue Infinity;2026-03-22;https://youtu.be/a4-4fHmWlRs;7288877;cottonbro studio;https://www.pexels.com/video/woman-modeling-in-wedding-dress-behind-curtain-7288877/;Video;OK
a4-4fHmWlRs;Blue Infinity;2026-03-22;https://youtu.be/a4-4fHmWlRs;5371973;TREEDEO.ST;https://www.pexels.com/video/blue-ink-moving-in-water-close-up-5371973/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;18828284;Altaf Shah;https://www.pexels.com/video/aerial-view-of-the-junction-of-the-m1-and-the-m62-18828284/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;18828675;Altaf Shah;https://www.pexels.com/video/aerial-view-of-a-highway-with-cars-driving-on-it-18828675/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;18828677;Altaf Shah;https://www.pexels.com/video/aerial-view-of-the-motorway-and-the-road-18828677/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;30153542;Altaf Shah;https://www.pexels.com/video/aerial-view-of-urban-rooftops-in-black-and-white-30153542/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;30292812;Altaf Shah;https://www.pexels.com/video/aerial-black-and-white-view-of-urban-highway-30292812/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;33584741;Altaf Shah;https://www.pexels.com/video/aerial-view-of-urban-roundabout-traffic-scene-33584741/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;34524282;Altaf Shah;https://www.pexels.com/video/aerial-view-of-busy-urban-roundabout-in-black-and-white-34524282/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;34571405;Altaf Shah;https://www.pexels.com/video/black-and-white-empty-street-with-cyclists-34571405/;Video;OK
gQVJGB8mA0g;Green City Arteries;2026-03-15;https://youtu.be/gQVJGB8mA0g;34867651;Colin Jones;https://www.pexels.com/video/dynamic-abstract-green-electric-motion-background-34867651/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698362;Yaroslav Shuraev;https://www.pexels.com/video/studio-shot-of-woman-holding-tree-branches-7698362/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698363;Yaroslav Shuraev;https://www.pexels.com/video/woman-holding-a-branches-of-a-plant-7698363/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698364;Yaroslav Shuraev;https://www.pexels.com/video/a-woman-holding-a-red-flower-7698364/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698365;Yaroslav Shuraev;https://www.pexels.com/video/a-footage-of-a-woman-sleeping-7698365/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698366;Yaroslav Shuraev;https://www.pexels.com/video/female-model-behind-leaves-7698366/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698367;Yaroslav Shuraev;https://www.pexels.com/video/sleeping-woman-wearing-colorful-flowers-costume-7698367/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698368;Yaroslav Shuraev;https://www.pexels.com/video/woman-posing-while-holding-plants-7698368/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698369;Yaroslav Shuraev;https://www.pexels.com/video/woman-in-artsy-costume-7698369/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698370;Yaroslav Shuraev;https://www.pexels.com/video/woman-holding-flower-7698370/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698371;Yaroslav Shuraev;https://www.pexels.com/video/a-woman-with-a-fashionable-clothing-7698371/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698372;Yaroslav Shuraev;https://www.pexels.com/video/young-woman-posing-with-leaves-7698372/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698373;Yaroslav Shuraev;https://www.pexels.com/video/woman-lying-on-the-ground-7698373/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698374;Yaroslav Shuraev;https://www.pexels.com/video/woman-wearing-artsy-costume-with-plants-7698374/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698375;Yaroslav Shuraev;https://www.pexels.com/video/studio-lights-moving-on-blue-surface-7698375/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698376;Yaroslav Shuraev;https://www.pexels.com/video/woman-posing-while-looking-at-camera-7698376/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698377;Yaroslav Shuraev;https://www.pexels.com/video/side-view-footage-of-a-woman-sitting-on-the-floor-7698377/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698378;Yaroslav Shuraev;https://www.pexels.com/video/a-woman-with-a-fashionable-clothing-7698378/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698379;Yaroslav Shuraev;https://www.pexels.com/video/woman-with-flowers-on-her-face-and-hair-7698379/;Video;OK
9CiRQSFN0j4;Beside Breath of Clouds;2026-08-23;https://youtu.be/9CiRQSFN0j4;7698417;Yaroslav Shuraev;https://www.pexels.com/video/studio-shot-of-woman-among-plant-leaves-7698417/;Video;OK
bqm-R-y1W8g;Party Theory;2026-08-16;https://youtu.be/bqm-R-y1W8g;8111734;RDNE Stock project;https://www.pexels.com/video/young-woman-dancing-while-sitting-on-the-floor-8111734/;Video;OK
bqm-R-y1W8g;Party Theory;2026-08-16;https://youtu.be/bqm-R-y1W8g;8111740;RDNE Stock project;https://www.pexels.com/video/young-woman-dancing-while-sitting-on-the-floor-8111740/;Video;OK
bqm-R-y1W8g;Party Theory;2026-08-16;https://youtu.be/bqm-R-y1W8g;8111744;RDNE Stock project;https://www.pexels.com/video/a-young-man-dancing-in-front-of-a-mirror-8111744/;Video;OK
